"thayanewonder",184,96,1379.7361756781947,7920.26928578617,19.64,1.22,38.38,"b+"
"tenabys",71,33,1379.1828716990892,7919.386993818791,18,1.3,40.56,"b+"
"tinyasianboi",23,11,1481.8109272357578,7918.77346067989,18.64,0.97,39.57,"b+"
"mattynator",62,31,1380.1566166163886,7918.329683732795,18.06,1.05,41.41,"b+"
"mario44",29,16,1406.2869253101626,7918.1568247145515,20.9,1.17,46.57,"b+"
"saoirse",46,24,1379.8053549765038,7917.609639467819,16.78,1.09,38.47,"b+"
"antokkana",120,59,1380.1720397626705,7917.375636486192,20.62,1.1,39.98,"b+"
"kimjb0503",41,26,1378.8527167975797,7917.298008683403,25.96,0.88,48.83,"b+"
"yaphi",33,17,1393.37297860181,7917.261284558004,13.46,0.9,31.69,"b+"
"flarg",21,13,1450.819632760933,7917.009063500716,14.81,0.96,33.67,"b+"
"hbenis",150,71,1380.1470960634636,7916.902785097726,22.49,0.91,43.81,"b+"
"abibibibibi",92,47,1380.1179803996986,7916.793136391904,18.28,1.24,37.3,"b+"
"heart_hunter",103,51,1379.7409579445894,7916.684599849562,18.24,0.88,39.11,"b+"
"sooncheal",187,100,1380.1349208777099,7916.425880396685,19.42,1.13,42.13,"b+"
"boopdoop",58,29,1380.0083455546715,7915.78755921769,16.07,0.87,36.04,"b+"
"xxxxnotf",29,15,1421.5752221119883,7915.516713141338,19.2,0.99,40.53,"b+"
"gakcham",591,298,1380.0017091243658,7915.387110768006,26.44,0.92,48.15,"b+"
"happyhin",40,22,1379.5130625951658,7914.398444434803,18.09,1.04,41.21,"b+"
"sanghun07",94,48,1379.9371805967019,7914.368955816141,24.87,0.8,46.73,"b+"
"aqswdefr",90,49,1379.7843591720693,7914.033492129703,17.04,1.21,37.06,"b+"
"tureau",22,13,1450.3281959163553,7913.967477237477,20.95,1.16,44.92,"b+"
"em71",41,22,1379.579867821567,7913.829555229376,13.83,0.95,34.51,"b+"
"shan112233",94,52,1379.8873583201369,7913.200926768724,12.66,0.84,30,"b+"
"cyuhkl",53,27,1379.7954210881924,7913.025978513414,22.63,1.24,46.95,"b+"
"sunwalker",22,10,1497.383071811516,7912.975715907078,21.01,0.78,48.04,"b+"
"y4mm3l",168,87,1379.8531132883413,7912.743054160107,20.15,0.97,43.78,"b+"
"zaeh",33,19,1379.2892561195,7912.209931024548,18.84,1.13,39.94,"b+"
"niyokk",165,80,1379.8978052066332,7911.949211628965,16.9,1.04,40.78,"b+"
"voxswagen",178,96,1378.7978613990517,7911.143687398086,22.99,1.09,42.54,"b+"
"fluffybuilds",27,16,1406.7905451424863,7911.105917756212,17.92,1.03,41.15,"b+"
"jss0901",24,14,1435.722794246695,7910.928282241131,20.75,1.04,49.17,"b+"
"thebuilder",19,11,1481.3074327356128,7910.833212330274,17.94,1.01,40.12,"b+"
"volleybao",25,13,1450.619210753492,7910.34086928818,24.51,0.95,52.96,"b+"
"richtexture",112,56,1379.7923781929273,7910.24874204712,19.34,0.88,43.41,"b+"
"danyoo",43,22,1379.0399407989703,7910.1757944451765,22.74,0.99,45.27,"b+"
"theteacher",92,49,1379.4634479707906,7909.430772155051,20.59,1.19,46.84,"b+"
"gav-n3",32,16,1406.9836386046081,7909.425853465692,15.56,0.96,35.67,"b+"
"hestia_tr",195,87,1379.703328731913,7908.969156365232,17.41,1.03,37.04,"b+"
"bogyusix",41,22,1378.7829678846406,7908.721153090509,20.46,1.21,39.65,"b+"
"erka111821",76,39,1379.5305806718227,7908.658130925707,23.73,1.37,44.2,"b+"
"cjdvudeowkd",215,113,1379.5894605319784,7907.64548773037,30.13,1.23,53.15,"b+"
"kolgax",382,186,1379.6254823948007,7907.533397012265,17.91,1.06,38.91,"b+"
"belfei",27,15,1420.995857203809,7907.065807476588,18.31,1.11,38.03,"b+"
"zu00874478",258,135,1379.609202489613,7906.763026079642,15.7,0.95,38.51,"b+"
"bmsevyn",75,37,1378.9356950172514,7906.35269999726,18.49,1.22,38.4,"b+"
"diaqto",55,28,1378.3107990457108,7905.519031588349,17.85,0.95,40.58,"b+"
"zeron_01_",89,45,1379.4349064817804,7905.292293271261,17.86,1.06,38.23,"b+"
"eriictraan",22,13,1450.2679051587293,7905.247987367254,21.38,1.18,47.35,"b+"
"stale_whitebread",66,37,1378.871474237198,7905.090753280186,14.19,0.81,32.42,"b+"
"joshimoshi",86,49,1379.37677631843,7904.628148587871,22.65,1.17,46.52,"b+"
"hak2",160,85,1379.4831672002801,7904.609559245021,23.42,0.92,44.54,"b+"
"yourbabygirl",31,17,1392.1860256659045,7902.857538741462,15.17,0.91,35.91,"b+"
"giran_",33,16,1406.048704887492,7902.808248080719,21.84,1.05,47.22,"b+"
"rushianotpettan",216,109,1379.3670086826844,7902.671522401239,16.99,1.22,37.57,"b+"
"benjahoffman",95,49,1379.3380413462503,7902.535993735302,19.09,1.2,39.98,"b+"
"techvodka",242,122,1379.3198207581822,7902.219758976759,16.21,0.98,35.37,"b+"
"joeloeboe",67,34,1379.1052252957895,7900.9484897159555,15.98,1.18,37.43,"b+"
"reyansh729",152,79,1379.1176741800984,7900.874956800156,24.19,1.31,47.92,"b+"
"sweetpy",78,35,1379.1997986413458,7900.833901195381,18.89,0.98,41.97,"b+"
"roaming7764",94,54,1379.2346709526482,7900.676119655872,21.78,1.17,43.93,"b+"
"jjunstwo",114,65,1379.1531046167129,7900.61099429068,22.18,1.04,43.87,"b+"
"elaine0310",21,10,1496.6699727351331,7900.005139875557,17.77,1.1,42,"b+"
"evigarph",24,12,1465.230739957073,7899.68996199628,18.4,0.96,45.49,"b+"
"jnyphng",85,44,1379.1373728723847,7899.238807456627,16.49,1.23,36.93,"b+"
"ripdemons",124,60,1379.1424283465808,7899.173459641634,18.34,1.15,36.75,"b+"
"altshifty",66,32,1379.0451744877291,7898.959850122324,24.97,1.36,45.28,"b+"
"t4sm",20,11,1480.6646296905478,7898.634204204891,24.39,1.23,47.5,"b+"
"wedehan",116,66,1379.0989599974228,7898.601542270332,20.52,0.88,43.96,"b+"
"ay5228",24,13,1449.5011349554516,7896.872293658465,19.98,1.08,48.69,"b+"
"jinjh08219",114,64,1378.9702554317478,7896.784174220393,19.23,1.12,43.57,"b+"
"kkf07",73,36,1378.8221375272324,7896.507124465937,22.75,1.27,45.55,"b+"
"autumn_breeze",251,119,1378.905286662888,7895.547592918268,24.27,1.05,46.72,"b+"
"orangeeeeeeee",476,224,1378.8552232426746,7895.310803620906,24.24,1.17,46.13,"b+"
"seekorpaus",89,45,1377.7174635520496,7895.196325258401,20.07,0.96,43.8,"b+"
"yanzj",19,10,1496.413201247086,7895.1938322576325,22.16,1.22,44.93,"b+"
"ttoobbyyy",133,68,1378.922542674071,7895.085193217731,18.77,1.03,41.92,"b+"
"hebabi",155,76,1378.8686693540199,7894.164676407158,19.63,1.01,43.18,"b+"
"suyixxx",94,45,1378.7834362680896,7893.984257862029,19.19,1.12,41.89,"b+"
"viieira",36,19,1378.2326889834649,7893.24803659698,17.1,0.99,40.72,"b+"
"alejo_matsumoto",163,89,1378.6770885412914,7893.078159271405,22.58,1.03,44.95,"b+"
"2bakdvr1",850,418,1378.7675418654153,7892.949032894423,16.26,1.19,31.9,"b+"
"barber12093",35,18,1378.1554691023534,7892.758501092224,31.42,1.12,57.71,"b+"
"limpex",21,11,1480.2902923299662,7892.23406043762,16.79,0.82,36.83,"b+"
"krstn29",10,6,1565.1819784921806,7891.753737246835,18.98,1.06,39.96,"b+"
"whatsmynicknam",38,20,1378.0521678114553,7891.696155811516,15.75,0.97,38.09,"b+"
"tju",17,8,1529.3767358120576,7891.0605467325895,24,1.32,49.29,"b+"
"xx_gamer__xx",14,7,1546.8052049251087,7890.7173574966755,18.04,0.89,43.74,"b+"
"kopciu",109,52,1378.3375281101366,7890.438049164832,16.25,0.93,35.48,"b+"
"lujin",33,16,1405.8696764056672,7890.350299582589,15.91,0.98,37.63,"b+"
"keykai",60,28,1378.4686950165003,7889.757777814175,19.52,1.07,41.11,"b+"
"bigamdc",30,14,1434.7429542292105,7889.683752680654,19.3,1.09,43.87,"b+"
"euniiii",20,10,1496.0739418939281,7889.379568700552,22.57,1.26,49.68,"b+"
"nubslayer",10,7,1547.017680446977,7888.257610456321,23.98,0.9,52.71,"b+"
"stolencito",102,55,1378.424717350781,7888.232166696662,17.9,0.95,34.82,"b+"
"puflito",109,52,1378.2737594600287,7887.313291754901,18.39,1.24,36.06,"b+"
"eisenhower19",208,112,1378.4281530705532,7887.287856494912,19.45,1.07,38.95,"b+"
"lucal",154,81,1378.0243110818235,7886.834785608558,18.47,1.2,39.29,"b+"
"gikname",46,24,1378.1052582609368,7886.68086955719,24.62,1.12,47.97,"b+"
"keelicheng",148,75,1378.3557885160974,7886.6019787548075,17.09,0.79,39.48,"b+"
"darkauran",28,13,1449.3829220291982,7886.51500051961,21.12,0.85,46.94,"b+"
"lunasea",74,39,1378.2659080307656,7885.9436214502275,20.06,1.04,47.95,"b+"
"psygnosi",18,10,1495.8932994655206,7885.943273438337,28.74,1.32,53.83,"b+"
"young578",256,124,1378.3116858586654,7885.371991875287,14.38,0.91,30.1,"b+"
"an_cuc",25,13,1449.2169607519754,7885.145273785194,23.31,1.35,49.23,"b+"
"gginnideranan",78,37,1378.2382078684943,7885.109355509517,17.58,1.05,36.98,"b+"
"piecat",126,69,1378.2830705324761,7885.003695647757,22.2,0.96,41.87,"b+"
"gumagumi",14,6,1564.3469270597159,7884.8564242016255,22.35,1.24,47.95,"b+"
"gerooroo",198,98,1378.2632762621815,7883.88277466929,18.49,1.1,39.48,"b+"
"mesaac",128,69,1378.1823059024125,7883.341516208648,21.08,1.22,45.5,"b+"
"pfjwoe23421",346,178,1378.2010807079114,7883.310104284578,20.72,0.95,43.13,"b+"
"nakaharashisho",188,101,1378.161317103127,7883.2975381657,17.63,0.82,41.47,"b+"
"sek666",54,28,1377.9387891449658,7882.89977147296,18.53,0.95,41.59,"b+"
"ghost_133",93,53,1378.1170949829402,7882.708947400254,12.29,1.14,26.14,"b+"
"yyyichen",42,20,1377.110946992537,7882.375766912756,18.56,1.21,40.34,"b+"
"imclansy",249,127,1378.0614440613285,7882.087127730833,19.26,1,37.8,"b+"
"q__q",194,92,1377.7777830004118,7882.008190453224,20.62,1.01,43.58,"b+"
"roob0922",48,23,1377.7745226983932,7881.341116723487,16.77,1.06,33.86,"b+"
"kevinfordays",13,7,1546.3173622831266,7880.5333845241985,24.35,1.06,50.68,"b+"
"lololololololo17",65,31,1377.199348233706,7879.886974809187,19.51,1.41,36.6,"b+"
"russellvangogh",260,134,1377.5273027007213,7879.830030549077,17.79,1.09,39.71,"b+"
"major_",27,16,1405.0130971624465,7878.899562977808,18.94,1.34,42.45,"b+"
"zetterstrom",52,27,1377.1809871116327,7878.824473358404,15.24,1.06,36.84,"b+"
"sawol0421",80,42,1377.862839484464,7878.745183999646,28.37,0.88,51.41,"b+"
"dcnald7",100,50,1377.753343562335,7877.817680591991,20.95,1.5,44.26,"b+"
"solatetris",161,87,1377.8267018254758,7877.511115960208,20.79,1.26,43.23,"b+"
"duix0",38,21,1376.6598258490724,7876.117813267463,17.69,0.99,38.63,"b+"
"lecielblack",106,50,1375.8507646058706,7876.038622150541,22.38,1.03,46.59,"b+"
"missle_w",24,12,1463.8668319589112,7875.6991416245855,19.58,1.22,45.44,"b+"
"enrryke",69,31,1376.5187331831394,7875.36051265579,17.69,1.13,38.42,"b+"
"693710487",47,24,1377.3903533928194,7874.958457712289,20.48,1.09,42.54,"b+"
"lulu1103",591,289,1377.6755094307928,7874.958203743892,16.06,1.47,35.63,"b+"
"wmac",16,7,1545.806612964375,7874.72469390234,25.49,1.22,47.88,"b+"
"pumabluefan",117,57,1377.6192303622904,7874.3608722677845,18.63,1.13,40.3,"b+"
"hanksuck",89,50,1377.5983159421155,7873.958301078496,18.42,0.95,39.94,"b+"
"legmaniscool",15,8,1528.4948528483449,7873.666361751654,25.03,1.1,50.41,"b+"
"bbb_131313",40,22,1377.0978165401414,7873.266727251418,19.11,0.91,39.42,"b+"
"super1234",61,33,1377.1493994917503,7872.769755256057,17.11,1.16,38.35,"b+"
"ean_0420",84,43,1376.9182599695093,7872.735928200641,24.24,1.22,51.52,"b+"
"ewat83",46,28,1376.5969791569134,7872.066097996106,23.59,0.98,46.77,"b+"
"topbootybanger",38,22,1376.9644848338444,7871.405001279272,18.39,1.28,42.33,"b+"
"vikath22",153,76,1377.210957900965,7871.334877129119,21.15,1.34,48.41,"b+"
"fiiooo",49,29,1377.2187137626245,7871.177720165139,18.51,1.15,37.82,"b+"
"cubuzz",37,21,1376.1164072385104,7870.974986848729,17.78,0.9,38.5,"b+"
"nush_qing",367,189,1377.383283850189,7869.8780842708065,16.66,0.86,36.62,"b+"
"aaadddfff",44,23,1376.837829150091,7869.315438676323,15.94,0.87,35.92,"b+"
"jemgnuyen",33,19,1376.6135047133137,7868.287377147616,18.21,0.95,41.76,"b+"
"benjigd",204,103,1377.2055929739597,7866.759306196111,12.33,0.91,25.93,"b+"
"wombat089",39,23,1376.7423879731562,7866.6190587432875,21.28,1.19,42.6,"b+"
"rixmlz",66,34,1377.017003875921,7866.48739349069,18.25,0.96,40.64,"b+"
"msp08",21,10,1494.807654442659,7866.374259298022,17.82,1.1,42.93,"b+"
"blade444",24,13,1447.749780165977,7865.711617366855,38.09,1.1,68.15,"b+"
"wodney",94,51,1376.7414817438914,7864.330162510469,35.68,1.2,60.94,"b+"
"nonothebobo2024",34,18,1375.756627224515,7863.166507779471,14.93,1.02,37.97,"b+"
"xy3000",258,133,1376.9288343520698,7863.145188670113,25.51,0.94,50.66,"b+"
"dinfar2630",311,157,1376.9336172168018,7862.950379863177,23.63,1.32,43.72,"b+"
"noimben",103,57,1376.874377209014,7861.726062104015,18.27,1.04,37.57,"b+"
"distantneko",61,34,1376.609539436765,7860.393059865766,21.34,1.05,45.98,"b+"
"mimoritoripon",343,163,1376.7425261734622,7860.391500462056,15.06,0.87,36.08,"b+"
"hcu",53,20,1376.4675963387972,7860.3020184972065,19.59,1.31,42.27,"b+"
"moonywoony",22,14,1432.1645136711647,7859.6912453623145,21.37,1.27,44.74,"b+"
"woopie",40,18,1376.3694740885435,7859.527728569681,16.44,1.32,38.4,"b+"
"jayewolf_",59,29,1376.5583046829665,7859.119995622703,16.38,1.13,36.95,"b+"
"enlargednutsck",42,25,1376.266892508468,7858.727574750072,20.72,0.96,42.55,"b+"
"rita0210",135,65,1376.7001082835902,7858.708195017407,15.42,1.09,36.22,"b+"
"to_old",246,125,1376.6762627190737,7858.116842454424,19.08,1.24,42.38,"b+"
"leosalo911",37,22,1376.1246455729204,7858.020746923249,13.45,1.14,33.88,"b+"
"beginer100",93,49,1376.5889400779834,7858.003285184773,21.48,0.97,41.21,"b+"
"62020050112098-",130,69,1376.6310051845037,7857.883395056028,16.18,1.02,38.18,"b+"
"cyan827",18,7,1544.7835754647954,7857.651538092321,28.57,1.27,56.9,"b+"
"hahaha7737",13,7,1545.0824743553637,7857.065204528364,24.83,1.1,55.62,"b+"
"404patate",154,80,1376.1833734284332,7857.0018504384525,16.63,0.87,38.99,"b+"
"swh1033",270,132,1376.5607149264802,7856.995065548139,20.69,1.07,44.35,"b+"
"capitantutan",349,179,1376.5671340787865,7856.121831294765,17.84,1.21,33.63,"b+"
"drmengueche",69,35,1376.1962841647548,7855.989912270653,13.92,1.05,32.78,"b+"
"eyezick",28,14,1432.3514040296268,7855.472561799501,17.88,1.02,42.08,"b+"
"jyson2011",88,47,1375.933234758447,7855.387307926326,21.74,0.91,42.96,"b+"
"forever822blue",123,61,1376.4883547931047,7855.129498390057,10.92,0.86,26.99,"b+"
"crazyratzzz",15,8,1527.4610407223176,7854.904893975751,26.34,1.43,51.72,"b+"
"verdiebirdie",36,21,1374.9977175907886,7854.5414603940935,21.49,1.4,41,"b+"
"plugmery",49,24,1376.0387650059135,7854.163881573717,24.36,1.05,45.86,"b+"
"britneymauj",81,44,1376.2573563863766,7853.066393593967,16.85,1.09,37.7,"b+"
"mulgogi",38,21,1374.042897046972,7852.926816289089,18.07,1.34,36.93,"b+"
"jgom",70,36,1376.3080163855122,7852.887945995707,19.97,1.15,43.82,"b+"
"seven_kekw",22,12,1462.5030372959172,7852.449467952218,21.23,0.99,42.85,"b+"
"araki",137,67,1375.2275050110231,7852.292801427406,19.15,1.08,40.67,"b+"
"aphrodyy",12,7,1544.878908272863,7851.5925282767475,15.22,1.14,39.51,"b+"
"leryee",57,31,1375.910262556063,7850.521368046973,16.22,1,37.39,"b+"
"videocake",140,81,1376.1897947577643,7850.454694423288,20.92,0.95,44.43,"b+"
"rickyticky",62,34,1375.9676790133913,7849.487690300846,14.42,1.02,35.03,"b+"
"blendsu",116,53,1376.1274271694265,7848.925730909664,14.67,0.97,35.03,"b+"
"cafe_encafetera",229,113,1376.1004832636547,7848.5921646023135,15.86,1.19,36.85,"b+"
"zisubi",261,138,1376.1164315477286,7848.541749048651,21.43,1,42.69,"b+"
"mmminhu",281,146,1376.0806460643391,7848.339305411637,24.15,0.94,46.54,"b+"
"twy618",18,9,1510.1564424611854,7847.791825060038,21.9,1.19,47.14,"b+"
"spinny_kitty",28,16,1402.3683844708085,7847.78371481259,17.42,1.17,39.57,"b+"
"milenvi",167,87,1375.7992696784786,7846.789916896683,21.28,1.48,42.49,"b+"
"ka7louch",136,78,1375.8699932186032,7846.467306429331,21.75,1.16,45.4,"b+"
"liang03",25,12,1462.2093760078158,7846.393705514077,15.36,0.95,37.28,"b+"
"cikomelantit",200,101,1375.9563253491149,7845.756742723036,24.95,1.24,48.2,"b+"
"kkodak812",90,48,1375.8932552519539,7845.586973099173,16.42,1.05,35.73,"b+"
"gryphin5888",236,119,1375.8691385717234,7845.061957573233,20.79,1.2,42.27,"b+"
"_i_ulul",124,61,1375.8428999144755,7845.00914815268,19.72,1,43.07,"b+"
"r_k",21,13,1446.3886710573504,7844.843637851896,15.52,0.91,38.19,"b+"
"jenyafio",77,47,1375.786948634405,7844.61621434549,18.23,0.95,38.34,"b+"
"yeahee612",46,25,1374.9231434755793,7844.363132036751,17.63,0.96,39.4,"b+"
"ohab",87,48,1374.701745817335,7843.806492808042,14.94,1.13,31.12,"b+"
"arjie",137,73,1375.782500521479,7843.641296535917,22.79,0.97,48.06,"b+"
"twilightsky",85,43,1375.621609530357,7842.71416030195,19.68,0.91,41.46,"b+"
"kinamitsu",20,11,1477.4539523383794,7842.036727288238,21.64,1.1,47.02,"b+"
"anneanne",25,12,1461.9122978869912,7841.859740843475,22.77,1.23,49.9,"b+"
"cloakedtitan83",113,59,1375.6647692859333,7841.745891486551,20.23,0.96,42.51,"b+"
"chemwell",51,25,1374.4939405584482,7841.504549457832,19.07,1.04,39.65,"b+"
"alyobr",53,29,1375.3691533450742,7840.82973890409,15.86,1.08,35.53,"b+"
"madikichi",121,63,1375.6304724970425,7840.718528322083,20.75,1.21,44.65,"b+"
"cj_lens",257,128,1375.5560220006928,7840.440566508402,16.32,1.11,34.94,"b+"
"aagiiiiii",26,12,1461.8893891908333,7840.1492659166315,16.83,0.92,38,"b+"
"_alssndro",70,36,1375.4573477895692,7839.30134281245,18.68,1.13,38.32,"b+"
"yourselfishere",90,49,1375.2099513389878,7839.195115984612,21.94,1.24,45.93,"b+"
"pwetkomalaki",75,36,1375.4435746787944,7838.773278893896,16.68,1.17,36.03,"b+"
"hello_baby",47,23,1375.215334955793,7838.3923732345265,16.03,1.02,36.37,"b+"
"valete",324,160,1375.452526279862,7837.742133983929,15.39,1.05,36.92,"b+"
"bitstone",85,43,1375.364350601484,7837.288844265413,23.93,1.04,48.26,"b+"
"nakime",47,23,1375.0372736338868,7837.097496633592,21.15,1.29,43.48,"b+"
"airo_tw",39,21,1374.2741437052086,7837.039583475096,15.04,1.01,36.32,"b+"
"onyourss",56,28,1375.2190320904733,7836.686474821709,18.74,1.16,43.05,"b+"
"dayailya",34,18,1374.3265430270574,7836.611404353755,22.53,1.14,46.04,"b+"
"tommm",74,40,1375.3501880516765,7836.554001355784,18.62,1.07,42.49,"b+"
"mozzzz",41,18,1374.8941648339528,7836.163421436423,18.63,1.25,41.32,"b+"
"niko33",307,159,1375.356486351035,7836.059079718989,17.38,1.06,39.51,"b+"
"keuwrld",19,9,1509.4509499863161,7835.1431443235,21.35,1.1,46.77,"b+"
"bartweirder",11,6,1561.97346698552,7834.933474868448,20.12,1.04,40.93,"b+"
"xyz-_-horizon",86,40,1374.4285533803936,7834.804047029007,23.05,0.91,50.42,"b+"
"ilovestone",186,105,1375.1737050078223,7834.790473946698,19.61,1.05,38.1,"b+"
"s0nit",42,22,1374.8706291698802,7833.744879359712,21.89,1.35,45.87,"b+"
"aoasdlsadjl",112,55,1375.1316386258623,7833.021597701737,15.15,1.29,33.97,"b+"
"grapedino",21,12,1461.2677757179044,7832.454388881502,19.63,1.12,41.62,"b+"
"creamyheartsoup",36,17,1388.106080457535,7831.974075490571,21.07,1.4,43.05,"b+"
"angeliace",139,69,1375.0390744009371,7831.905581717869,17.43,1.27,38.07,"b+"
"langer",13,7,1543.6741909594516,7831.894350278083,28.42,1.34,61.64,"b+"
"corksarebp",119,59,1375.0490759487116,7831.035282259376,19.58,1.18,40.29,"b+"
"cheese11q",18,9,1509.223557723227,7830.538233279126,20.38,1.12,44.36,"b+"
"lalalali",113,56,1374.8404165087093,7829.625999682865,16.83,1.16,35.36,"b+"
"drniffler8",75,38,1374.3268191474956,7829.401914925284,17.52,1.14,34.73,"b+"
"geina",167,87,1374.9173996616503,7829.12534227467,16.51,1.07,36.99,"b+"
"arfanrr",150,82,1374.8807438761019,7828.5893071971595,20.38,0.84,44.42,"b+"
"geero",43,20,1374.4594390659572,7828.516750170366,22.26,1.37,44.44,"b+"
"bhebhrus",287,146,1374.8117841402293,7828.176492901881,21.06,1.22,44.01,"b+"
"imyofav",88,46,1374.7579406701598,7827.983018719457,18.36,1.05,42.72,"b+"
"luchibbprecioso",84,46,1374.7600829531682,7827.936454448529,17.95,0.98,36.3,"b+"
"queationface",166,82,1374.4908885212053,7827.890500348655,19.16,1.12,43.17,"b+"
"knightspride21",71,35,1374.1451115380876,7827.344006250182,17.83,1.18,38.47,"b+"
"sleepysofa",29,16,1401.9401314865224,7826.9540855240675,17.27,1.1,37.66,"b+"
"szsbbg",69,37,1374.442419627934,7826.533686935393,16.65,1.06,38.5,"b+"
"storviolt",64,34,1374.370869587464,7825.807723387333,19.84,0.94,38.77,"b+"
"b3rc1",83,43,1374.2728312057152,7825.396597709355,15.57,0.94,36,"b+"
"kughan",115,56,1374.6511868044222,7825.315086327832,17.06,1.19,41.72,"b+"
"jair4x",20,9,1508.8709916013115,7824.877174345584,18.63,0.91,42.93,"b+"
"nmsrn",27,15,1416.1602233652898,7824.152321116315,20.12,1.15,47.68,"b+"
"crossantcross",40,24,1374.1525434425687,7823.868991064688,21.19,1.13,49.4,"b+"
"saon_641",129,66,1374.551471951388,7823.61820320079,22.61,0.98,41.7,"b+"
"lyudmila",39,22,1374.076965720938,7823.016065369452,20.7,1.18,46.56,"b+"
"g0su",65,37,1374.0731563790068,7822.563933273453,24.09,1.24,47.45,"b+"
"mastershin",58,27,1374.226969234777,7822.264360797477,25.01,1.27,45.97,"b+"
"0c4h1i3n",89,47,1374.4144198690904,7822.176670868872,18.8,1.27,42.98,"b+"
"claire1219",58,28,1373.4278238911093,7821.838650111953,20.88,1.3,41.17,"b+"
"qwas1",282,136,1374.518217235544,7821.800039053783,22.57,1.01,41.18,"b+"
"drzewko11",53,29,1373.0266033720397,7821.4660780104305,22.28,1.36,45.67,"b+"
"ryuke",20,9,1508.6827256246165,7821.376674377812,25.27,1.09,52.23,"b+"
"chamcham0230",295,149,1374.4480386477203,7821.144388158147,18.41,0.87,35.2,"b+"
"sodaaaah",24,11,1476.3593552590232,7821.078802496482,23.16,1.33,48.62,"b+"
"olaffu",41,20,1373.3754856959279,7820.921340448711,16.39,1.04,35.52,"b+"
"ryaha",38,17,1387.4307882800592,7820.832866845646,24.24,1.06,45.41,"b+"
"wegg",112,62,1373.8320130856885,7820.47016071303,14.93,0.94,32.05,"b+"
"13-52_109-110",40,18,1372.2223615264263,7820.130054633145,24.31,1.03,45.85,"b+"
"ateblain",32,20,1373.6445622124986,7820.027742228443,15.29,1.32,34.41,"b+"
"boolmaster",126,64,1374.3534451406365,7819.743964968255,18.12,0.96,39.7,"b+"
"cute_yertunts",35,17,1387.3249653116775,7819.462515290492,24.39,1.03,48.67,"b+"
"poopexploder",44,26,1372.9961902533578,7819.070004993406,18.81,0.91,46.34,"b+"
"collectoons",50,23,1373.9448603607127,7819.035769794578,16.88,0.94,36.85,"b+"
"olympe_pomfrey",25,13,1444.9601174202485,7817.99905208936,21.8,1.32,48.71,"b+"
"sooye",288,153,1374.2368147920356,7816.958172863447,15.08,1.05,35.39,"b+"
"manojujubas",73,36,1373.0814975230753,7816.31454050967,17.73,1.09,39.4,"b+"
"silkie_chick",25,12,1460.4789846020842,7816.242027412735,32.45,1.25,63.04,"b+"
"tempest0906",22,12,1460.3537128579542,7814.666616986442,32.27,1.29,62.37,"b+"
"shark_hiking",69,38,1372.852035082451,7813.498965658136,24.1,1.11,46.6,"b+"
"jinse",70,36,1373.2238514397372,7811.758773810656,16.99,1.26,38.07,"b+"
"sauc3y",16,7,1542.416258117192,7811.493485383812,21.31,1.06,53.41,"b+"
"le_hiji",50,28,1373.3572456229138,7811.224754416303,20,1.17,45.33,"b+"
"lieathy",70,31,1373.2983485768546,7811.163915451098,13.05,1.02,31.35,"b+"
"babibo",96,56,1373.7130673290308,7809.828131666105,17.52,0.97,41.84,"b+"
"retrinators",106,50,1373.7129270598664,7809.746690724319,18.39,0.9,42.07,"b+"
"mkil",14,6,1560.3104426418283,7809.710437599543,18.37,0.98,45.39,"b+"
"nabeeeeeeeeee",17,10,1491.5408283460742,7808.4273882744565,20.07,1.15,44.35,"b+"
"lol----101",58,27,1373.3892694117205,7808.13431006546,24.93,1.27,50.54,"b+"
"weskerswife228",1034,498,1373.6800668452584,7808.024412318534,17.13,1.25,33.23,"b+"
"yuya0606",62,30,1372.6858927696599,7806.978207060957,18.71,1.02,36.14,"b+"
"jaikcemes",12,7,1542.3688927761475,7806.636257447731,33.38,1.41,68.22,"b+"
"san_gang",48,26,1372.9642015294096,7806.552874179927,20.47,1.09,36.97,"b+"
"yanlingji",50,26,1373.27693741712,7805.46842478939,19.04,1,42.77,"b+"
"nekoismylove",37,24,1372.93193915834,7805.279757339297,21.53,1.11,42.8,"b+"
"hangryd",184,90,1373.4614483793036,7804.264494750114,16.67,0.88,35.46,"b+"
"seanthalle",147,80,1373.357452651009,7803.785490251868,15.99,1.11,33.23,"b+"
"dlehdgud1798",18,12,1459.3702117361308,7803.096662629467,19.74,1.07,40.26,"b+"
"zhijiaaa",77,40,1373.2314722078806,7802.470636155385,20.42,1.1,39.04,"b+"
"eleco",178,93,1373.2293954408447,7802.066068176067,29.59,1.17,54.1,"b+"
"write",14,7,1541.9341844074856,7801.279219383802,21.52,1.38,45.26,"b+"
"yesoth_",88,47,1373.1422024826331,7800.397260593044,15.51,1.04,36.56,"b+"
"irisssssssss",67,29,1372.9964222378035,7800.099497311438,24.78,1.48,48.73,"b+"
"maihaosiao",17,9,1507.4647181679802,7799.054304009417,18.83,0.93,45.01,"b+"
"00opp",180,93,1373.1310365550723,7798.992265477234,14.17,0.87,33.53,"b+"
"albirrojo1556",107,53,1373.0829740970003,7798.9712253539765,21.66,0.92,38.5,"b+"
"tekyatunes",141,71,1373.10318213523,7798.960182116263,18.55,0.99,39.73,"b+"
"xinhong19997",136,63,1373.0650640110966,7798.612788569342,17.23,1.05,35.4,"b+"
